model,duration,best_features,accuracy
LogisticRegression_LogisticRegression,15,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5631611698817672
LogisticRegression_Ridge,15,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5644057249533292
Ridge_RandomForest,15,"['open', 'close', 'low']",0.5289359054138145
Ridge_LogisticRegression,15,"['open', 'close', 'low']",0.5426260112009956
Ridge_Ridge,15,"['open', 'close', 'low']",0.5606720597386434
LassoCV_RandomForest,15,['time'],0.477286869943995
LassoCV_LogisticRegression,15,['time'],0.5351586807716241
LassoCV_Ridge,15,['time'],0.5096453018046049
ElasticNetCV_RandomForest,15,['time'],0.477286869943995
ElasticNetCV_LogisticRegression,15,['time'],0.5351586807716241
ElasticNetCV_Ridge,15,['time'],0.5096453018046049
RFA_RandomForest,18,"['ATR', 'volume', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'turnover', 'time', 'avg_vol_last_100', 'R2', 'low', 'SMA_20', 'open', 'MACDs_12_26_9', 'MACD_12_26_9', 'EMA_20', 'ROC', 'S3', 'S1', 'R1', 'RSI', 'STOCHk_14_3_3', 'SMA_5', 'BBU_5_2.0', 'BBL_5_2.0', 'STOCHd_14_3_3', 'close', 'SMA_10', 'PP', 'EMA_10', 'S2', 'EMA_5', 'R3', 'high', 'BBM_5_2.0', 'CCI']",0.5724962630792227
RFA_LogisticRegression,18,"['ATR', 'volume', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'turnover', 'time', 'avg_vol_last_100', 'R2', 'low', 'SMA_20', 'open', 'MACDs_12_26_9', 'MACD_12_26_9', 'EMA_20', 'ROC', 'S3', 'S1', 'R1', 'RSI', 'STOCHk_14_3_3', 'SMA_5', 'BBU_5_2.0', 'BBL_5_2.0', 'STOCHd_14_3_3', 'close', 'SMA_10', 'PP', 'EMA_10', 'S2', 'EMA_5', 'R3', 'high', 'BBM_5_2.0', 'CCI']",0.5343796711509716
RFA_Ridge,18,"['ATR', 'volume', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'turnover', 'time', 'avg_vol_last_100', 'R2', 'low', 'SMA_20', 'open', 'MACDs_12_26_9', 'MACD_12_26_9', 'EMA_20', 'ROC', 'S3', 'S1', 'R1', 'RSI', 'STOCHk_14_3_3', 'SMA_5', 'BBU_5_2.0', 'BBL_5_2.0', 'STOCHd_14_3_3', 'close', 'SMA_10', 'PP', 'EMA_10', 'S2', 'EMA_5', 'R3', 'high', 'BBM_5_2.0', 'CCI']",0.5044843049327354
RFE_RandomForest,18,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHd_14_3_3', 'ROC', 'CCI']",0.6046337817638266
RFE_LogisticRegression,18,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHd_14_3_3', 'ROC', 'CCI']",0.5343796711509716
RFE_Ridge,18,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHd_14_3_3', 'ROC', 'CCI']",0.5343796711509716
SelectKBest_RandomForest,18,"['open', 'low', 'volume', 'turnover', 'avg_vol_last_100', 'MACDs_12_26_9', 'S1', 'BBL_5_2.0', 'BBB_5_2.0', 'ATR']",0.5104633781763827
SelectKBest_LogisticRegression,18,"['open', 'low', 'volume', 'turnover', 'avg_vol_last_100', 'MACDs_12_26_9', 'S1', 'BBL_5_2.0', 'BBB_5_2.0', 'ATR']",0.5485799701046338
SelectKBest_Ridge,18,"['open', 'low', 'volume', 'turnover', 'avg_vol_last_100', 'MACDs_12_26_9', 'S1', 'BBL_5_2.0', 'BBB_5_2.0', 'ATR']",0.5650224215246636
LogisticRegression_RandomForest,18,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.47159940209267565
LogisticRegression_LogisticRegression,18,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5538116591928252
LogisticRegression_Ridge,18,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5538116591928252
Ridge_RandomForest,18,"['open', 'close', 'high', 'low']",0.5388639760837071
Ridge_LogisticRegression,18,"['open', 'close', 'high', 'low']",0.5418535127055306
Ridge_Ridge,18,"['open', 'close', 'high', 'low']",0.5343796711509716
RFA_RandomForest,21,"['avg_vol_last_100', 'volume', 'BBL_5_2.0', 'MACDh_12_26_9', 'BBP_5_2.0', 'S2', 'MACD_12_26_9', 'BBB_5_2.0', 'MACDs_12_26_9', 'PP', 'RSI', 'low', 'turnover', 'S1', 'S3', 'R3', 'EMA_20', 'time', 'R2', 'STOCHk_14_3_3', 'ROC', 'EMA_5', 'SMA_10', 'BBU_5_2.0', 'close', 'SMA_5', 'R1', 'open', 'high', 'EMA_10', 'STOCHd_14_3_3', 'ATR', 'BBM_5_2.0', 'CCI', 'SMA_20']",0.5794066317626527
RFA_LogisticRegression,21,"['avg_vol_last_100', 'volume', 'BBL_5_2.0', 'MACDh_12_26_9', 'BBP_5_2.0', 'S2', 'MACD_12_26_9', 'BBB_5_2.0', 'MACDs_12_26_9', 'PP', 'RSI', 'low', 'turnover', 'S1', 'S3', 'R3', 'EMA_20', 'time', 'R2', 'STOCHk_14_3_3', 'ROC', 'EMA_5', 'SMA_10', 'BBU_5_2.0', 'close', 'SMA_5', 'R1', 'open', 'high', 'EMA_10', 'STOCHd_14_3_3', 'ATR', 'BBM_5_2.0', 'CCI', 'SMA_20']",0.5261780104712042
