model,duration,best_features,accuracy
RFA_GaussianNB,12,"['CCI', 'MACD_12_26_9', 'high', 'MACDh_12_26_9', 'BBP_5_2.0', 'MACDs_12_26_9', 'RSI', 'time', 'BBB_5_2.0', 'BBM_5_2.0', 'R1', 'avg_vol_last_100', 'low', 'R2', 'EMA_10', 'STOCHk_14_3_3', 'S3', 'PP', 'S2', 'BBL_5_2.0', 'EMA_20', 'close', 'ROC', 'S1', 'open', 'R3', 'SMA_10', 'ATR', 'SMA_5', 'STOCHd_14_3_3', 'BBU_5_2.0', 'turnover', 'EMA_5', 'volume', 'SMA_20']",0.5288557213930348
RFE_RandomForest,12,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'STOCHd_14_3_3', 'CCI']",0.6482587064676617
RFE_LogisticRegression,12,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'STOCHd_14_3_3', 'CCI']",0.5557213930348258
RFE_KNeighbors,12,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'STOCHd_14_3_3', 'CCI']",0.527363184079602
RFE_DecisionTree,12,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'STOCHd_14_3_3', 'CCI']",0.5711442786069652
RFE_GaussianNB,12,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'STOCHd_14_3_3', 'CCI']",0.5701492537313433
SelectKBest_RandomForest,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.645273631840796
SelectKBest_LogisticRegression,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.5417910447761194
SelectKBest_KNeighbors,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.5139303482587064
SelectKBest_DecisionTree,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.572139303482587
SelectKBest_GaussianNB,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.5686567164179105
LogisticRegression_RandomForest,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.527363184079602
LogisticRegression_LogisticRegression,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5676616915422885
LogisticRegression_KNeighbors,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5228855721393035
LogisticRegression_DecisionTree,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5059701492537313
